url,followers,following,tweets,account_created,account_age_days,tweet_activity,followers_max_growth,followers_max_loss,tweets_max_growth,tweets_max_loss,error
https://twitter.com/emporiumvc,153,727,26,2018-12-23,2202,0.01,30,-69,0,0,
https://twitter.com/everydapp,162,58,99,2018-04-11,2458,0.04,3,-3,0,-4,
https://twitter.com/etvasgmbh,18,153,28,2020-01-17,1812,0.02,4,-5,0,-2,
https://twitter.com/foodguideapp?lang=en,94,146,62,2016-05-31,3138,0.02,2,-2,0,-2,
https://twitter.com/ChallengeCupTV,410,192,561,2016-11-03,2982,0.19,305,-26,95,-2,
https://www.twitter.com/geschenkede,369,69,470,2009-05-04,5722,0.08,3,-4,0,-1,
https://twitter.com/helloguide_ai?lang=en,62,83,86,2017-05-15,2789,0.03,1,-2,1,-2,
https://twitter.com/heldende_,274,778,184,2015-10-29,3353,0.05,,,,,
https://twitter.com/gitmate_io,96,3,149,2015-12-01,3320,0.04,0,0,0,0,
https://twitter.com/iubel_de,259,128,228,2012-07-18,4551,0.05,1,-3,0,-10,
https://twitter.com/hyconnect?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,260,336,293,2017-12-07,2583,0.11,10,-14,0,0,
https://www.twitter.com/kubermatic,2971,2554,2238,2015-09-10,3402,0.66,94,76,75,71,
https://twitter.com/JobMatchMe,54,55,164,2017-06-27,2746,0.06,1,-2,0,-1,
https://twitter.com/exponentaio,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/leadvolution,4,0,0,2020-03-31,1738,0.0,0,0,0,0,
https://x.com/Horse_Analytics,72,69,84,2016-07-15,3093,0.03,0,-4,0,0,
https://www.twitter.com/kaleandmehh,105,10,12,2015-09-14,3398,0.0,1,-3,0,0,
https://twitter.com/localyze_team,355,620,268,2018-05-17,2422,0.11,36,-64,17,-2,
https://twitter.com/mondosano,29,36,16,2016-05-06,3163,0.01,,,,,
https://twitter.com/loxonet,13,27,51,2018-10-19,2267,0.02,,,,,
https://twitter.com/motiontoolshq,71,82,56,2017-09-14,2667,0.02,1,-13,1,-13,
https://twitter.com/movematesde,19,8,23,2016-06-09,3129,0.01,,,,,
https://twitter.com/heldenkombinat/,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/musicube_tech,64,177,147,2020-03-10,1759,0.08,15,-24,2,-2,
https://twitter.com/moovin_de,281,264,371,2012-02-14,4706,0.08,6,-6,0,-8,
https://twitter.com/mylilyorganic,300,693,53,2018-01-23,2536,0.02,2,-6,0,0,
https://twitter.com/nautiluslog,149,89,216,2017-10-12,2639,0.08,1,-7,0,-4,
https://twitter.com/nagainvesting,59,265,18,2021-04-24,1349,0.01,8,-17,0,0,
https://twitter.com/noventicgroup,1027,876,605,2017-09-29,2652,0.23,,,,,
https://twitter.com/NiceToNectYou,604,84,561,2016-10-05,3011,0.19,3,-6,3,-7,
https://twitter.com/io_matched,507,1489,736,2018-10-12,2274,0.32,14,-16,1,0,
https://twitter.com/mellowboards,1709,171,2269,2015-05-03,3532,0.64,3,-24,1,-22,
https://twitter.com/oak25tweets,23,0,3,2018-11-29,2226,0.0,,,,,
https://twitter.com/nuwielcity,480,273,186,2016-06-02,3136,0.06,5,-9,0,0,
https://twitter.com/pzerogames,64,85,87,2013-01-17,4368,0.02,1,-2,1,-1,
https://www.twitter.com/ovyapp,61,197,156,2016-01-18,3272,0.05,6,-3,0,-1,
https://twitter.com/pydroenergy,117,752,275,2016-05-20,3149,0.09,0,-2,0,-13,
https://www.twitter.com/penseo_bav,77,61,73,2017-06-21,2752,0.03,5,-3,0,-1,
https://twitter.com/NovoCarbo,672,990,283,2021-05-03,1340,0.21,39,-65,15,-5,
https://www.twitter.com/nqyer_official,66,207,72,2015-06-17,3487,0.02,5,-3,0,-1,
https://twitter.com/oxandel,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/recalm_me,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/sleekshop,40,30,216,2015-10-22,3360,0.06,1,-1,0,0,
https://twitter.com/ResourcifyGmbH,250,258,319,2015-05-31,3504,0.09,17,-32,0,-5,
https://twitter.com/receeve,139,14,293,2018-12-31,2194,0.13,11,-3,14,0,
https://twitter.com/sharemagazines,225,302,1135,2014-09-17,3760,0.3,35,-10,25,2,
https://twitter.com/Smobapp,20,60,17,2016-06-23,3115,0.01,0,0,0,0,
https://www.twitter.com/squarelovin,323,94,631,2015-01-29,3626,0.17,6,-6,21,-1,
https://twitter.com/risk42software,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/@shelfsailor,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/sympatient,111,22,18,2017-10-05,2646,0.01,2,-2,2,-2,
https://twitter.com/Reos_digital,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/SviperGames,451,6,10,2016-06-10,3128,0.0,686,-50,1,0,
https://twitter.com/tenzir_company,227,96,208,2018-01-24,2535,0.08,19,-2,12,-1,
https://twitter.com/thenagagroup,1959,79,102,2015-10-12,3370,0.03,11,-28,0,-1,
https://twitter.com/taxdoo,245,62,871,2016-06-24,3114,0.28,13,-3,42,0,
https://twitter.com/SUPER_ETAGE,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/tdistriqt,21,39,7,2018-07-20,2358,0.0,2,-1,0,-1,
https://twitter.com/_uptain,48,90,115,2017-01-19,2905,0.04,1,-1,0,-1,
https://twitter.com/tourscanner_com,117,198,958,2017-12-14,2576,0.37,17,-10,145,0,
https://twitter.com/verlingoDE,40,64,45,2018-10-15,2271,0.02,0,0,0,0,
https://twitter.com/uventions,33,33,127,2019-10-25,1896,0.07,15,-22,6,0,
https://twitter.com/YOBO_App,80,781,99,2016-11-29,2956,0.03,12,-16,0,0,
https://twitter.com/wladvisory,25,44,529,2019-10-18,1903,0.28,2,-1,26,5,
https://twitter.com/wetterheld,53,69,72,2019-09-30,1921,0.04,23,-42,10,0,
https://twitter.com/XCharge_europe,38,50,115,2022-09-26,829,0.14,,,,,
https://twitter.com/visable_company,897,328,1396,2009-04-09,5747,0.24,7,-13,10,-3,
https://twitter.com/axinosolutions,9,0,12,2018-02-14,2514,0.0,,,,,
https://twitter.com/energycortex?lang=de,54,38,51,2018-03-06,2494,0.02,0,0,0,0,
https://twitter.com/clinomicai,110,94,343,2019-01-23,2171,0.16,1,-2,7,-2,
https://twitter.com/crop_zone,46,0,2,2020-01-17,1812,0.0,1,-1,0,0,
https://twitter.com/ducktrain_io,181,96,100,2018-12-07,2218,0.05,13,-13,0,-4,
https://twitter.com/greenbimlabs,36,57,20,2014-02-20,3969,0.01,1,-2,0,0,
https://twitter.com/gridhound,134,125,173,2017-09-12,2669,0.06,1,-1,1,-1,
https://twitter.com/tomorrow_bank,,,,,,,,,,,Failed after proxy rotation
https://www.twitter.com/getgridx,1006,611,1303,2016-04-03,3196,0.41,47,-51,107,0,
https://twitter.com/innoloft_net,1066,849,1170,2015-10-10,3372,0.35,,,,,
https://twitter.com/cutnut_official,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/eGO_Mobile_AG,,,,,,,,,,,Failed after proxy rotation
https://twitter.com/saym_io,102,438,169,2018-03-01,2499,0.07,4,-2,0,-2,
https://twitter.com/is_it_fresh,19,58,16,2017-08-24,2688,0.01,2,-4,0,0,
https://twitter.com/peragraft,26,102,1,2019-12-16,1844,0.0,,,,,
https://www.twitter.com/trinkkost,69,298,71,2015-07-18,3456,0.02,4,-4,0,-1,
https://twitter.com/the_mosaeek,492,0,254,2016-04-07,3192,0.08,257,-9,28,0,
https://twitter.com/taxy_io,232,482,786,2018-04-02,2467,0.32,29,-42,104,-8,
https://twitter.com/Mysoons1,,,,,,,,,,,Failed after proxy rotation
