url,company_id,followers,employeeCount,employeeCountRange,employeeCountRangeMin,employeeCountRangeMax,error
https://www.linkedin.com/company/hyconnect,12578403,2087,2,2-10,2,10,
https://linkedin.com/company/infiniteroots,11751697,22173,88,51-200,51,200,
https://www.linkedin.com/company/interactive-performance/,18153624,436,4,2-10,2,10,
https://www.linkedin.com/company/itsmycargo/,10534552,3473,7,11-50,11,50,
https://www.linkedin.com/company/iubel-de,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/jetlite-c-/,7971212,1382,27,2-10,2,10,
https://www.linkedin.com/company/jobmatchme/,13332236,1815,22,11-50,11,50,
https://www.linkedin.com/company/13072748/admin/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/14008706/,14008706,902,6,11-50,11,50,
https://www.linkedin.com/company/kale&me-gmbh,6463495,1247,20,11-50,11,50,
https://www.linkedin.com/company/kitchenadvisor/,18033902,323,10,2-10,2,10,
https://www.linkedin.com/company/moinai/,10050337,2707,29,11-50,11,50,
https://www.linkedin.com/company/kubermatic,17937610,8789,46,51-200,51,200,
https://www.linkedin.com/company/leadvolution,15793842,2441,11,11-50,11,50,
https://www.linkedin.com/company/lemonswan/,13327534,174,18,11-50,11,50,
https://sg.linkedin.com/company/lignopure,11806054,3136,14,11-50,11,50,
https://www.linkedin.com/company/linkster-gmbh,43289755,342,10,2-10,2,10,
https://www.linkedin.com/company/liqtra-gmbh,71261234,868,8,11-50,11,50,
https://www.linkedin.com/company/loanlink24-gmbh/,18498849,463,1,11-50,11,50,
https://www.linkedin.com/company/lobbyspace,18009631,152,3,2-10,2,10,
https://www.linkedin.com/company/localyze/,10133196,12309,84,51-200,51,200,
https://linkedin.com/company/loxonet-gmbh,14792241,919,2,11-50,11,50,
https://www.linkedin.com/company/lukas-beier-design,17927282,8,1,2-10,2,10,
https://www.linkedin.com/company/lunchnow-com/,11755826,138,1,11-50,11,50,
https://www.linkedin.com/company/marmetube-gmbh/,11702236,60,2,2-10,2,10,
https://www.linkedin.com/company/matched-io/,12641053,2135,3,2-10,2,10,
https://www.linkedin.com/company/18280924,18280924,543,3,11-50,11,50,
